id,title,category,mode,kind,family_id,variant,status,size,model,requires,prompt
pets-bird-study-quiet,小鸟插画 · 克制留白,pets,generate,variation,pets-bird-study,quiet,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：一只停在细树枝上的虚构蓝灰色小鸟。
构图与视觉：简洁自然观察插画，浅色背景。
必须遵守：爪子抓握树枝合理，不添加真实物种学名。
版本要求：用于安静、克制的视觉呈现。减少背景纹理和非必要装饰，强化负空间；保留必要的标签、关系、物件与原有视觉媒介。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-bird-study-presentation,小鸟插画 · 演示使用,pets,generate,variation,pets-bird-study,presentation,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：一只停在细树枝上的虚构蓝灰色小鸟。
构图与视觉：简洁自然观察插画，浅色背景。
必须遵守：爪子抓握树枝合理，不添加真实物种学名。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-bird-study-print,小鸟插画 · 印刷审阅,pets,generate,variation,pets-bird-study,print,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：一只停在细树枝上的虚构蓝灰色小鸟。
构图与视觉：简洁自然观察插画，浅色背景。
必须遵守：爪子抓握树枝合理，不添加真实物种学名。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-bird-study-accessible,小鸟插画 · 清晰辨识,pets,generate,variation,pets-bird-study,accessible,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：一只停在细树枝上的虚构蓝灰色小鸟。
构图与视觉：简洁自然观察插画，浅色背景。
必须遵守：爪子抓握树枝合理，不添加真实物种学名。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-bird-study-balanced,小鸟插画 · 均衡层次,pets,generate,variation,pets-bird-study,balanced,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：一只停在细树枝上的虚构蓝灰色小鸟。
构图与视觉：简洁自然观察插画，浅色背景。
必须遵守：爪子抓握树枝合理，不添加真实物种学名。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-bird-study-clean,小鸟插画 · 干净收尾,pets,generate,variation,pets-bird-study,clean,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：一只停在细树枝上的虚构蓝灰色小鸟。
构图与视觉：简洁自然观察插画，浅色背景。
必须遵守：爪子抓握树枝合理，不添加真实物种学名。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium,水族场景,pets,generate,original,pets-aquarium,base,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-editorial,水族场景 · 编辑精选,pets,generate,variation,pets-aquarium,editorial,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于编辑精选展示。保留主要内容和媒介，删减非必要的背景装饰，让主视觉与次要细节的层级更鲜明。不要删除任务要求的文字、对象或图解关系。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-thumbnail,水族场景 · 缩略图优先,pets,generate,variation,pets-aquarium,thumbnail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于缩略图浏览。通过更清晰的轮廓、主体与背景明暗分离来提升识别度；弱化非必要微小纹理，保留所有必要文字和完整主体。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-detail,水族场景 · 细节呈现,pets,generate,variation,pets-aquarium,detail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于近距离查看。提升材质边缘、结构交界和局部细节的可辨性；沿用原构图和对象数量，不通过堆叠装饰来增加细节。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-quiet,水族场景 · 克制留白,pets,generate,variation,pets-aquarium,quiet,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于安静、克制的视觉呈现。减少背景纹理和非必要装饰，强化负空间；保留必要的标签、关系、物件与原有视觉媒介。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-presentation,水族场景 · 演示使用,pets,generate,variation,pets-aquarium,presentation,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-print,水族场景 · 印刷审阅,pets,generate,variation,pets-aquarium,print,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-accessible,水族场景 · 清晰辨识,pets,generate,variation,pets-aquarium,accessible,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-balanced,水族场景 · 均衡层次,pets,generate,variation,pets-aquarium,balanced,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-aquarium-clean,水族场景 · 干净收尾,pets,generate,variation,pets-aquarium,clean,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：清澈水族箱中少量小鱼穿过水草和圆石。
构图与视觉：侧面观察，柔和水下光，前后景明确。
必须遵守：鱼不穿过玻璃或石头，不填虚构饲养建议。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots,动物图标,pets,generate,original,pets-animal-mascots,base,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-editorial,动物图标 · 编辑精选,pets,generate,variation,pets-animal-mascots,editorial,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于编辑精选展示。保留主要内容和媒介，删减非必要的背景装饰，让主视觉与次要细节的层级更鲜明。不要删除任务要求的文字、对象或图解关系。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-thumbnail,动物图标 · 缩略图优先,pets,generate,variation,pets-animal-mascots,thumbnail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于缩略图浏览。通过更清晰的轮廓、主体与背景明暗分离来提升识别度；弱化非必要微小纹理，保留所有必要文字和完整主体。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-detail,动物图标 · 细节呈现,pets,generate,variation,pets-animal-mascots,detail,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于近距离查看。提升材质边缘、结构交界和局部细节的可辨性；沿用原构图和对象数量，不通过堆叠装饰来增加细节。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-quiet,动物图标 · 克制留白,pets,generate,variation,pets-animal-mascots,quiet,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于安静、克制的视觉呈现。减少背景纹理和非必要装饰，强化负空间；保留必要的标签、关系、物件与原有视觉媒介。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-presentation,动物图标 · 演示使用,pets,generate,variation,pets-animal-mascots,presentation,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-print,动物图标 · 印刷审阅,pets,generate,variation,pets-animal-mascots,print,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-accessible,动物图标 · 清晰辨识,pets,generate,variation,pets-animal-mascots,accessible,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-balanced,动物图标 · 均衡层次,pets,generate,variation,pets-animal-mascots,balanced,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
pets-animal-mascots-clean,动物图标 · 干净收尾,pets,generate,variation,pets-animal-mascots,clean,prompt-only,1024x1024,flare,0,"任务：创作一张完整图像。
主体与场景：猫、狗、兔子、鸟四个原创圆润动物头像。
构图与视觉：二乘二网格，统一平面风格，柔和背景。
必须遵守：每种动物保留可辨特征，不混合耳朵与嘴部结构。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：物种结构、毛发方向、自然姿态。不添加未要求的水印或署名。"
local-edits-remove-object,移除杂物,local-edits,edit,original,local-edits-remove-object,base,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-edge,移除杂物 · 边缘精修,local-edits,edit,variation,local-edits-remove-object,edge,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：重点检查修改区域的轮廓、细线和发丝交界；消除可见贴图边缘，不改变区域以外内容。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-light,移除杂物 · 光影衔接,local-edits,edit,variation,local-edits-remove-object,light,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：重点让新内容的光源方向、明暗、反射和接触阴影与原图一致；不要重新照亮整个画面。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-texture,移除杂物 · 纹理衔接,local-edits,edit,variation,local-edits-remove-object,texture,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：重点匹配局部颗粒、清晰度、材质纹理尺度和压缩观感；不把未修改区域整体磨皮或锐化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-perspective,移除杂物 · 透视对齐,local-edits,edit,variation,local-edits-remove-object,perspective,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：重点检查修改对象的透视、朝向、尺度和遮挡关系；相机位置和原有构图不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-identity,移除杂物 · 细节保留,local-edits,edit,variation,local-edits-remove-object,identity,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：重点保留原图中身份相关特征、独特物件标记和细节；只执行明确指定的改动，不额外美化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-color,移除杂物 · 色彩匹配,local-edits,edit,variation,local-edits-remove-object,color,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：重点匹配修改区域与周围环境的白平衡、饱和度和色彩反射；仅当基础任务指定改色时改变目标颜色。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-text,移除杂物 · 文字保护,local-edits,edit,variation,local-edits-remove-object,text,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：逐处保护原有文字、符号和数字；若基础任务要求换字，仅替换指定文字，其他文字逐字不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-minimal,移除杂物 · 最小改动,local-edits,edit,variation,local-edits-remove-object,minimal,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：把修改范围收紧到完成基础任务所必需的区域，最大限度保留其余画面；不要重构背景。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-remove-object-final,移除杂物 · 成品审阅,local-edits,edit,variation,local-edits-remove-object,final,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，只移除桌面上的塑料水瓶。
构图与视觉：按周围桌面纹理自然补齐，并恢复对应遮挡和阴影。
必须遵守：保留所有其他物件、原始裁切、光线和文字。
版本要求：在执行基础编辑后，重点检查错位、重影、残留边缘和遮挡破绽；修复这些局部瑕疵，其余内容保持原样。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material,替换材质,local-edits,edit,original,local-edits-replace-material,base,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-edge,替换材质 · 边缘精修,local-edits,edit,variation,local-edits-replace-material,edge,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：重点检查修改区域的轮廓、细线和发丝交界；消除可见贴图边缘，不改变区域以外内容。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-light,替换材质 · 光影衔接,local-edits,edit,variation,local-edits-replace-material,light,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：重点让新内容的光源方向、明暗、反射和接触阴影与原图一致；不要重新照亮整个画面。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-texture,替换材质 · 纹理衔接,local-edits,edit,variation,local-edits-replace-material,texture,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：重点匹配局部颗粒、清晰度、材质纹理尺度和压缩观感；不把未修改区域整体磨皮或锐化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-perspective,替换材质 · 透视对齐,local-edits,edit,variation,local-edits-replace-material,perspective,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：重点检查修改对象的透视、朝向、尺度和遮挡关系；相机位置和原有构图不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-identity,替换材质 · 细节保留,local-edits,edit,variation,local-edits-replace-material,identity,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：重点保留原图中身份相关特征、独特物件标记和细节；只执行明确指定的改动，不额外美化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-color,替换材质 · 色彩匹配,local-edits,edit,variation,local-edits-replace-material,color,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：重点匹配修改区域与周围环境的白平衡、饱和度和色彩反射；仅当基础任务指定改色时改变目标颜色。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-text,替换材质 · 文字保护,local-edits,edit,variation,local-edits-replace-material,text,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：逐处保护原有文字、符号和数字；若基础任务要求换字，仅替换指定文字，其他文字逐字不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-minimal,替换材质 · 最小改动,local-edits,edit,variation,local-edits-replace-material,minimal,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：把修改范围收紧到完成基础任务所必需的区域，最大限度保留其余画面；不要重构背景。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-replace-material-final,替换材质 · 成品审阅,local-edits,edit,variation,local-edits-replace-material,final,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，把椅子坐垫从布料改成深棕皮革。
构图与视觉：保持原有褶皱尺度和受光方向，皮革反光克制。
必须遵守：椅子骨架、形状、位置和背景不变。
版本要求：在执行基础编辑后，重点检查错位、重影、残留边缘和遮挡破绽；修复这些局部瑕疵，其余内容保持原样。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch,修复划痕,local-edits,edit,original,local-edits-repair-scratch,base,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-edge,修复划痕 · 边缘精修,local-edits,edit,variation,local-edits-repair-scratch,edge,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：重点检查修改区域的轮廓、细线和发丝交界；消除可见贴图边缘，不改变区域以外内容。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-light,修复划痕 · 光影衔接,local-edits,edit,variation,local-edits-repair-scratch,light,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：重点让新内容的光源方向、明暗、反射和接触阴影与原图一致；不要重新照亮整个画面。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-texture,修复划痕 · 纹理衔接,local-edits,edit,variation,local-edits-repair-scratch,texture,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：重点匹配局部颗粒、清晰度、材质纹理尺度和压缩观感；不把未修改区域整体磨皮或锐化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-perspective,修复划痕 · 透视对齐,local-edits,edit,variation,local-edits-repair-scratch,perspective,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：重点检查修改对象的透视、朝向、尺度和遮挡关系；相机位置和原有构图不变。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
local-edits-repair-scratch-identity,修复划痕 · 细节保留,local-edits,edit,variation,local-edits-repair-scratch,identity,prompt-only,auto,sunburst,1,"任务：编辑提供的参考图片。
主体与场景：以图1为编辑目标，修复旧照片表面可见的细小划痕。
构图与视觉：使用相邻图像信息补齐，保留原始胶片颗粒。
必须遵守：不美化人物，不臆造无法辨认的面部细节。
版本要求：重点保留原图中身份相关特征、独特物件标记和细节；只执行明确指定的改动，不额外美化。
交付检查：修改区域边缘、未修改区域、原图细节。检查非修改区域是否保持一致。"
